timestamp,grade,subject,module_id,module_url,result,notes
2026-05-19T04:37:49Z,1,english,grade1/english/preposition,https://epaath.olenepal.org/activity/grade1/english/preposition/,discovered,unknown
2026-05-19T04:37:49Z,1,english,grade1/english/recognizing_and_matching_shapes,https://epaath.olenepal.org/activity/grade1/english/recognizing_and_matching_shapes/,discovered,en-ne
2026-05-19T04:37:49Z,1,english,grade1/english/short_vowels,https://epaath.olenepal.org/activity/grade1/english/short_vowels/,discovered,en-ne
2026-05-19T04:37:49Z,1,english,grade1/english/simple_greetings,https://epaath.olenepal.org/activity/grade1/english/simple_greetings/,discovered,en-ne
2026-05-19T04:37:49Z,1,english,grade1/english/wave_your_hands,https://epaath.olenepal.org/activity/grade1/english/wave_your_hands/,discovered,en
2026-05-19T04:37:49Z,1,english,grade1/english/where_is_my_friend_new,https://epaath.olenepal.org/activity/grade1/english/where_is_my_friend_new/,discovered,en
2026-05-19T04:37:50Z,1,math,grade1/math/adding_three_numbers,https://epaath.olenepal.org/activity/grade1/math/adding_three_numbers/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/adding_upto_hundred,https://epaath.olenepal.org/activity/grade1/math/adding_upto_hundred/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/basicaddition,https://epaath.olenepal.org/activity/grade1/math/basicaddition/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/basicdivision,https://epaath.olenepal.org/activity/grade1/math/basicdivision/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/basicsubtraction,https://epaath.olenepal.org/activity/grade1/math/basicsubtraction/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/basicsubtraction_new,https://epaath.olenepal.org/activity/grade1/math/basicsubtraction_new/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/capacity_i,https://epaath.olenepal.org/activity/grade1/math/capacity_i/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/fractions,https://epaath.olenepal.org/activity/grade1/math/fractions/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/geometric_shapes_new,https://epaath.olenepal.org/activity/grade1/math/geometric_shapes_new/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/measurement,https://epaath.olenepal.org/activity/grade1/math/measurement/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/multiplication,https://epaath.olenepal.org/activity/grade1/math/multiplication/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/multiplication_table,https://epaath.olenepal.org/activity/grade1/math/multiplication_table/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/numbers_fifty_to_hundred_new,https://epaath.olenepal.org/activity/grade1/math/numbers_fifty_to_hundred_new/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/numbers_one_to_fifty_new,https://epaath.olenepal.org/activity/grade1/math/numbers_one_to_fifty_new/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/numbers_one_to_five,https://epaath.olenepal.org/activity/grade1/math/numbers_one_to_five/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/numbers_one_to_twenty_new,https://epaath.olenepal.org/activity/grade1/math/numbers_one_to_twenty_new/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/odd_and_even_new,https://epaath.olenepal.org/activity/grade1/math/odd_and_even_new/,discovered,en-ne
2026-05-19T04:37:50Z,1,math,grade1/math/ordinal_numbers,https://epaath.olenepal.org/activity/grade1/math/ordinal_numbers/,discovered,en-ne
2026-05-19T04:37:51Z,1,math,grade1/math/pictograph,https://epaath.olenepal.org/activity/grade1/math/pictograph/,discovered,en-ne
2026-05-19T04:37:51Z,1,math,grade1/math/subtracting_two_digit_new,https://epaath.olenepal.org/activity/grade1/math/subtracting_two_digit_new/,discovered,en-ne
2026-05-19T04:37:51Z,1,math,grade1/math/time,https://epaath.olenepal.org/activity/grade1/math/time/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/a_to_e_new,https://epaath.olenepal.org/activity/grade1/nepali/a_to_e_new/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/adha_achyar,https://epaath.olenepal.org/activity/grade1/nepali/adha_achyar/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/bidhyalaya_pahilo_din,https://epaath.olenepal.org/activity/grade1/nepali/bidhyalaya_pahilo_din/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/cha_ya_china,https://epaath.olenepal.org/activity/grade1/nepali/cha_ya_china/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/ka_to_na,https://epaath.olenepal.org/activity/grade1/nepali/ka_to_na/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/kurakani,https://epaath.olenepal.org/activity/grade1/nepali/kurakani/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/mero_ghar_aagan,https://epaath.olenepal.org/activity/grade1/nepali/mero_ghar_aagan/,discovered,ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/mero_kam,https://epaath.olenepal.org/activity/grade1/nepali/mero_kam/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/pa_ma_china,https://epaath.olenepal.org/activity/grade1/nepali/pa_ma_china/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/purnabiram_ko_prayog,https://epaath.olenepal.org/activity/grade1/nepali/purnabiram_ko_prayog/,discovered,ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/sabda_banao_new,https://epaath.olenepal.org/activity/grade1/nepali/sabda_banao_new/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/shabda_ra_chitra_chinau,https://epaath.olenepal.org/activity/grade1/nepali/shabda_ra_chitra_chinau/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/shhatoghya,https://epaath.olenepal.org/activity/grade1/nepali/shhatoghya/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/sita_ko_ghar,https://epaath.olenepal.org/activity/grade1/nepali/sita_ko_ghar/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/ta_aana_china,https://epaath.olenepal.org/activity/grade1/nepali/ta_aana_china/,discovered,en-ne
2026-05-19T04:37:51Z,1,nepali,grade1/nepali/ta_na_china,https://epaath.olenepal.org/activity/grade1/nepali/ta_na_china/,discovered,en-ne
2026-05-19T04:37:52Z,1,nepali,grade1/nepali/talatuli_batuli,https://epaath.olenepal.org/activity/grade1/nepali/talatuli_batuli/,discovered,ne
2026-05-19T04:37:52Z,1,nepali,grade1/nepali/uh_ye_china_new,https://epaath.olenepal.org/activity/grade1/nepali/uh_ye_china_new/,discovered,en-ne
2026-05-19T04:37:52Z,1,nepali,grade1/nepali/ultoumesh,https://epaath.olenepal.org/activity/grade1/nepali/ultoumesh/,discovered,en-ne
2026-05-19T04:37:52Z,1,nepali,grade1/nepali/ya_o_china,https://epaath.olenepal.org/activity/grade1/nepali/ya_o_china/,discovered,en-ne
2026-05-19T04:37:52Z,1,nepali,grade1/nepali/yhe_ouh_china_new,https://epaath.olenepal.org/activity/grade1/nepali/yhe_ouh_china_new/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/animal_body_parts,https://epaath.olenepal.org/activity/grade1/science/animal_body_parts/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/animals_with_horns_and_tails,https://epaath.olenepal.org/activity/grade1/science/animals_with_horns_and_tails/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/animals_with_wings,https://epaath.olenepal.org/activity/grade1/science/animals_with_wings/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/babies_of_animals,https://epaath.olenepal.org/activity/grade1/science/babies_of_animals/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/care_of_animals_and_plants,https://epaath.olenepal.org/activity/grade1/science/care_of_animals_and_plants/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/cleanliness_new,https://epaath.olenepal.org/activity/grade1/science/cleanliness_new/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/clothes_we_wear_new,https://epaath.olenepal.org/activity/grade1/science/clothes_we_wear_new/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/communication_news,https://epaath.olenepal.org/activity/grade1/science/communication_news/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/grass_and_flesh_eating_animals,https://epaath.olenepal.org/activity/grade1/science/grass_and_flesh_eating_animals/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/hamro_khanekura_new,https://epaath.olenepal.org/activity/grade1/science/hamro_khanekura_new/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/identifying_shapes_size,https://epaath.olenepal.org/activity/grade1/science/identifying_shapes_size/,discovered,en-ne
2026-05-19T04:37:52Z,1,science,grade1/science/introducing_ourselves,https://epaath.olenepal.org/activity/grade1/science/introducing_ourselves/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/land_transportation,https://epaath.olenepal.org/activity/grade1/science/land_transportation/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/learning_about_plants,https://epaath.olenepal.org/activity/grade1/science/learning_about_plants/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/lets_go_to_the_market,https://epaath.olenepal.org/activity/grade1/science/lets_go_to_the_market/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/living_non_living_things_new,https://epaath.olenepal.org/activity/grade1/science/living_non_living_things_new/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/means_of_transportation_2,https://epaath.olenepal.org/activity/grade1/science/means_of_transportation_2/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/objects_at_home,https://epaath.olenepal.org/activity/grade1/science/objects_at_home/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/parts_of_a_plant,https://epaath.olenepal.org/activity/grade1/science/parts_of_a_plant/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/properties_of_things_new,https://epaath.olenepal.org/activity/grade1/science/properties_of_things_new/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/sounds_around_us_new,https://epaath.olenepal.org/activity/grade1/science/sounds_around_us_new/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/surrounding_objects_new,https://epaath.olenepal.org/activity/grade1/science/surrounding_objects_new/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/types_of_plants,https://epaath.olenepal.org/activity/grade1/science/types_of_plants/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/water_new,https://epaath.olenepal.org/activity/grade1/science/water_new/,discovered,en-ne
2026-05-19T04:37:53Z,1,science,grade1/science/weather,https://epaath.olenepal.org/activity/grade1/science/weather/,discovered,en-ne
2026-05-19T04:37:53Z,2,english,grade2/english/alphabet_puzzle,https://epaath.olenepal.org/activity/grade2/english/alphabet_puzzle/,discovered,en-ne
2026-05-19T04:37:53Z,2,english,grade2/english/can_cant,https://epaath.olenepal.org/activity/grade2/english/can_cant/,discovered,en
2026-05-19T04:37:54Z,2,english,grade2/english/can_you_guess_new,https://epaath.olenepal.org/activity/grade2/english/can_you_guess_new/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/command_sentences,https://epaath.olenepal.org/activity/grade2/english/command_sentences/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/days_of_the_week,https://epaath.olenepal.org/activity/grade2/english/days_of_the_week/,discovered,en
2026-05-19T04:37:54Z,2,english,grade2/english/describing_animals,https://epaath.olenepal.org/activity/grade2/english/describing_animals/,discovered,en
2026-05-19T04:37:54Z,2,english,grade2/english/describing_objects,https://epaath.olenepal.org/activity/grade2/english/describing_objects/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/describing_people,https://epaath.olenepal.org/activity/grade2/english/describing_people/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/ee_ea_words,https://epaath.olenepal.org/activity/grade2/english/ee_ea_words/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/family_tree,https://epaath.olenepal.org/activity/grade2/english/family_tree/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/is_are,https://epaath.olenepal.org/activity/grade2/english/is_are/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/long_vowels,https://epaath.olenepal.org/activity/grade2/english/long_vowels/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/numbers,https://epaath.olenepal.org/activity/grade2/english/numbers/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/past_action,https://epaath.olenepal.org/activity/grade2/english/past_action/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/preposition,https://epaath.olenepal.org/activity/grade2/english/preposition/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/punctuation,https://epaath.olenepal.org/activity/grade2/english/punctuation/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/strong_and_stronger,https://epaath.olenepal.org/activity/grade2/english/strong_and_stronger/,discovered,en
2026-05-19T04:37:54Z,2,english,grade2/english/sun_and_light,https://epaath.olenepal.org/activity/grade2/english/sun_and_light/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/suri_found_friend,https://epaath.olenepal.org/activity/grade2/english/suri_found_friend/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/time_and_days,https://epaath.olenepal.org/activity/grade2/english/time_and_days/,discovered,en
2026-05-19T04:37:54Z,2,english,grade2/english/what_is_someone_doing,https://epaath.olenepal.org/activity/grade2/english/what_is_someone_doing/,discovered,en-ne
2026-05-19T04:37:54Z,2,english,grade2/english/what_is_this,https://epaath.olenepal.org/activity/grade2/english/what_is_this/,discovered,en-ne
2026-05-19T04:37:55Z,2,english,grade2/english/who_is_he_she,https://epaath.olenepal.org/activity/grade2/english/who_is_he_she/,discovered,en-ne
2026-05-19T04:37:55Z,2,english,grade2/english/who_is_he_she_profession,https://epaath.olenepal.org/activity/grade2/english/who_is_he_she_profession/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/addition,https://epaath.olenepal.org/activity/grade2/math/addition/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/algebra,https://epaath.olenepal.org/activity/grade2/math/algebra/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/area,https://epaath.olenepal.org/activity/grade2/math/area/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/area_new,https://epaath.olenepal.org/activity/grade2/math/area_new/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/bar_graph,https://epaath.olenepal.org/activity/grade2/math/bar_graph/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/bar_graph_new,https://epaath.olenepal.org/activity/grade2/math/bar_graph_new/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/basic_division,https://epaath.olenepal.org/activity/grade2/math/basic_division/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/comparison_of_numbers,https://epaath.olenepal.org/activity/grade2/math/comparison_of_numbers/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/comparison_of_numbers(old),https://epaath.olenepal.org/activity/grade2/math/comparison_of_numbers(old)/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/even_and_odd,https://epaath.olenepal.org/activity/grade2/math/even_and_odd/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/fraction,https://epaath.olenepal.org/activity/grade2/math/fraction/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/geometric_shapes,https://epaath.olenepal.org/activity/grade2/math/geometric_shapes/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/geometry,https://epaath.olenepal.org/activity/grade2/math/geometry/,discovered,en-ne
2026-05-19T04:37:55Z,2,math,grade2/math/length,https://epaath.olenepal.org/activity/grade2/math/length/,discovered,unknown
2026-05-19T04:37:55Z,2,math,grade2/math/length_new,https://epaath.olenepal.org/activity/grade2/math/length_new/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/money,https://epaath.olenepal.org/activity/grade2/math/money/,discovered,unknown
2026-05-19T04:37:56Z,2,math,grade2/math/money_new,https://epaath.olenepal.org/activity/grade2/math/money_new/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/multiplication_i,https://epaath.olenepal.org/activity/grade2/math/multiplication_i/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/multiplication_ii,https://epaath.olenepal.org/activity/grade2/math/multiplication_ii/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/multiplication_iii,https://epaath.olenepal.org/activity/grade2/math/multiplication_iii/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/multiplication_table,https://epaath.olenepal.org/activity/grade2/math/multiplication_table/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/multiplication_word_prb,https://epaath.olenepal.org/activity/grade2/math/multiplication_word_prb/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/order_numbers,https://epaath.olenepal.org/activity/grade2/math/order_numbers/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/place_value,https://epaath.olenepal.org/activity/grade2/math/place_value/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/set,https://epaath.olenepal.org/activity/grade2/math/set/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/sharing_with_fractions,https://epaath.olenepal.org/activity/grade2/math/sharing_with_fractions/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/substraction,https://epaath.olenepal.org/activity/grade2/math/substraction/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/time,https://epaath.olenepal.org/activity/grade2/math/time/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/twenty_to_hundred_new,https://epaath.olenepal.org/activity/grade2/math/twenty_to_hundred_new/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/weight,https://epaath.olenepal.org/activity/grade2/math/weight/,discovered,en-ne
2026-05-19T04:37:56Z,2,math,grade2/math/word_problems_new,https://epaath.olenepal.org/activity/grade2/math/word_problems_new/,discovered,en-ne
2026-05-19T04:37:56Z,2,nepali,grade2/nepali/aghiaghiroti,https://epaath.olenepal.org/activity/grade2/nepali/aghiaghiroti/,discovered,ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/agyakari_banau,https://epaath.olenepal.org/activity/grade2/nepali/agyakari_banau/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/chakchake_chartikala,https://epaath.olenepal.org/activity/grade2/nepali/chakchake_chartikala/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/chandrabindu_new,https://epaath.olenepal.org/activity/grade2/nepali/chandrabindu_new/,discovered,ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/dui_daure,https://epaath.olenepal.org/activity/grade2/nepali/dui_daure/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/ek_anek,https://epaath.olenepal.org/activity/grade2/nepali/ek_anek/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/ekxin_eta_aau,https://epaath.olenepal.org/activity/grade2/nepali/ekxin_eta_aau/,discovered,ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/gau_sahar,https://epaath.olenepal.org/activity/grade2/nepali/gau_sahar/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/ghaghariko_polto,https://epaath.olenepal.org/activity/grade2/nepali/ghaghariko_polto/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/ghumfir,https://epaath.olenepal.org/activity/grade2/nepali/ghumfir/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/hamro_vidhlaya,https://epaath.olenepal.org/activity/grade2/nepali/hamro_vidhlaya/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/jhuto_nabola,https://epaath.olenepal.org/activity/grade2/nepali/jhuto_nabola/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/kachuwa_ra_kharayo,https://epaath.olenepal.org/activity/grade2/nepali/kachuwa_ra_kharayo/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/nachyo_jureli,https://epaath.olenepal.org/activity/grade2/nepali/nachyo_jureli/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/paisa_ko_pir,https://epaath.olenepal.org/activity/grade2/nepali/paisa_ko_pir/,discovered,en-ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/pulinga_strilinga,https://epaath.olenepal.org/activity/grade2/nepali/pulinga_strilinga/,discovered,ne
2026-05-19T04:37:57Z,2,nepali,grade2/nepali/sinha_musa,https://epaath.olenepal.org/activity/grade2/nepali/sinha_musa/,discovered,en-ne
2026-05-19T04:37:57Z,2,science,grade2/science/animal's_home,https://epaath.olenepal.org/activity/grade2/science/animal's_home/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/animal_food,https://epaath.olenepal.org/activity/grade2/science/animal_food/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/asal_habit,https://epaath.olenepal.org/activity/grade2/science/asal_habit/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/char_of_animals,https://epaath.olenepal.org/activity/grade2/science/char_of_animals/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/colours_of_sunlight,https://epaath.olenepal.org/activity/grade2/science/colours_of_sunlight/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/communication_new,https://epaath.olenepal.org/activity/grade2/science/communication_new/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/day_and_night,https://epaath.olenepal.org/activity/grade2/science/day_and_night/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/domestic_and_wild,https://epaath.olenepal.org/activity/grade2/science/domestic_and_wild/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/electricity_new,https://epaath.olenepal.org/activity/grade2/science/electricity_new/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/first_aid,https://epaath.olenepal.org/activity/grade2/science/first_aid/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/food_from_animals_plants,https://epaath.olenepal.org/activity/grade2/science/food_from_animals_plants/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/foods_i_eat,https://epaath.olenepal.org/activity/grade2/science/foods_i_eat/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/hand_washing,https://epaath.olenepal.org/activity/grade2/science/hand_washing/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/heat_and_light,https://epaath.olenepal.org/activity/grade2/science/heat_and_light/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/income_and_expenditure2,https://epaath.olenepal.org/activity/grade2/science/income_and_expenditure2/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/jobs_we_do,https://epaath.olenepal.org/activity/grade2/science/jobs_we_do/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/living_and_nonliving,https://epaath.olenepal.org/activity/grade2/science/living_and_nonliving/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/magnet_new_a,https://epaath.olenepal.org/activity/grade2/science/magnet_new_a/,discovered,en-ne
2026-05-19T04:37:58Z,2,science,grade2/science/our_environment,https://epaath.olenepal.org/activity/grade2/science/our_environment/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/personal_hygiene,https://epaath.olenepal.org/activity/grade2/science/personal_hygiene/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/properties_of_objects_new,https://epaath.olenepal.org/activity/grade2/science/properties_of_objects_new/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/rastrya_chinha_new,https://epaath.olenepal.org/activity/grade2/science/rastrya_chinha_new/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/safety,https://epaath.olenepal.org/activity/grade2/science/safety/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/shadow,https://epaath.olenepal.org/activity/grade2/science/shadow/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/simple_machine_new,https://epaath.olenepal.org/activity/grade2/science/simple_machine_new/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/types_of_plant,https://epaath.olenepal.org/activity/grade2/science/types_of_plant/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/types_of_plant_new,https://epaath.olenepal.org/activity/grade2/science/types_of_plant_new/,discovered,en-ne
2026-05-19T04:37:59Z,2,science,grade2/science/weather_new,https://epaath.olenepal.org/activity/grade2/science/weather_new/,discovered,en-ne
2026-05-19T04:37:59Z,3,english,grade3/english/animal_in_my_village,https://epaath.olenepal.org/activity/grade3/english/animal_in_my_village/,discovered,en-ne
2026-05-19T04:37:59Z,3,english,grade3/english/animals_and_insects,https://epaath.olenepal.org/activity/grade3/english/animals_and_insects/,discovered,en-ne
2026-05-19T04:37:59Z,3,english,grade3/english/apologizing,https://epaath.olenepal.org/activity/grade3/english/apologizing/,discovered,en-ne
2026-05-19T04:37:59Z,3,english,grade3/english/cancant,https://epaath.olenepal.org/activity/grade3/english/cancant/,discovered,en
